Product_id,PLU,COMMODITY,VARIETY
1750,99482434748,365 EVERYDAY VALUE  LOW-MOISTURE PART-SKIM SHREDDED MOZZARELLA CHEESE,
1751,99482434847,365 EVERYDAY VALUE  WHOLE VITAMIN D MILK,
1752,99482434854,365 EVERYDAY VALUE  REDUCED FAT MILK,
1753,99482434861,WHOLE FOODS MARKET  365 EVERYDAY VALUE  SKIM MILK,
1754,99482434878,WHOLE VITAMIN D MILK   ,
1755,99482434885,2% REDUCED FAT MILK,
1756,99482434892,FAT FREE SKIM MILK   ,
1757,99482435288,WHOLE FOODS MARKET  ORANGE SPONGE CAKE   ,
1758,99482435295,365 EVERYDAY VALUE  PITA CHIPS,
1759,99482435332,365 EVERYDAY VALUE  ORGANIC POPCORN  CLASSIC SALTED,
1760,99482435349,365 EVERYDAY VALUE  FAT & SODIUM POPCORN,
1761,99482435370,ORGANIC WHOLE BERRY CRANBERRY SAUCE   ,
1762,99482435448,365 EVERYDAY VALUE  ORGANIC MINI PRETZEL TWISTS,
1763,99482435462,365 EVERYDAY VALUE  CRUNCHY PRETZEL STICKS,
1764,99482435509,365 EVERYDAY VALUE  TORTILLA CHIPS  BLUE CORN,
1765,99482435516,LIGHTLY SALTED TORTILLA CHIPS   ,
1766,99482435523,365 EVERYDAY VALUE  TORTILLA STRIPS  YELLOW CORN,
1767,99482435530,365 EVERYDAY VALUE  LIGHTLY SALTED TORTILLA CHIPS  MULTIGRAIN,
1768,99482435547,365 EVERYDAY VALUE  TORTILLA CHIPS  YELLOW & BLUE CORN,
1769,99482435653,APPLE SAUCE   ,
1770,99482435660,365 EVERYDAY VALUE  ORGANIC APPLE SAUCE  CINNAMON,
1771,99482435677,ORGANIC APPLE SAUCE   ,
1772,99482435691,ORGANIC APPLE SAUCE   ,
1773,99482435707,365 EVERYDAY VALUE  ORGANIC APPLE SAUCE  MIXED BERRY,
1774,99482436179,365 EVERYDAY VALUE  FLATEBREADS  ORIGINAL,
1775,99482436216,365 EVERYDAY VALUE  ORGANIC LIGHT SOYMILK  ORIGINAL,
1776,99482436230,ALMONDMILK   ,
1777,99482436247,ORGANIC ALMONDMILK   ,
1778,99482436285,365 EVERYDAY VALUE  ORGANIC UNSWEETENED ALMOND MILK,
1779,99482436308,365 EVERYDAY VALUE  RASPBERRY BERET TRAIL MIX,
1780,99482436315,365 EVERYDAY VALUE  KAHUNA CRUNCH TRAIL MIX,
1781,99482436322,BERRY BOUNTY TRAIL MIX   ,
1782,99482436339,365 EVERYDAY VALUE  TREASURE HUNT TRAIL MIX,
1783,99482436476,365 EVERYDAY VALUE  UNSWEETENED BLACK TEA,
1784,99482436483,365 EVERYDAY VALUE  WHOLE MILK RICOTTA CHEESE,
1785,99482436506,365 EVERYDAY VALUE  ORGANIC SOUR CREAM,
1786,99482436513,365 EVERYDAY VALUE  ORGANIC LOW FAT CREAM  SOUR,
1787,99482436520,365 EVERYDAY VALUE  LOW FAT COTTAGE CHEESE,
1788,99482436537,365 EVERYDAY VALUE  COTTAGE CHEESE,
1789,99482436551,365 EVERYDAY VALUE  ORGANIC SALTED BUTTER,
1790,99482436568,365 EVERYDAY VALUE  ORGANIC UNSALTED BUTTER,
1791,99482436780,WHOLE FOODS MARKET  ORGANIC CAVATELLI PASTA  MACARONI PRODUCT   ,
1792,99482436926,365 EVERYDAY VALUE  CRACKED WHEAT CRACKERS,
1793,99482436971,365 EVERYDAY VALUE  BLUEBERRY WAFFLES,
1794,99482436988,365 EVERYDAY VALUE  FLAX WAFFLES,
1795,99482436995,365 EVERYDAY VALUE  ORGANIC HOMESTYLE MINI WAFFLES,
1796,99482437022,ORGANIC 100% JUICE,
1797,99482437039,ORGANIC 100% JUICE,
1798,99482437053,100% ORANGE JUICE,
1799,99482437084,DARK CHOCOLATE MARSHMALLOW SQUARES   ,
1800,99482437848,365 EVERYDAY VALUE  2% REDUCED FAT MILK,
1801,99482437855,365 EVERYDAY VALUE  NONFAT MILK,
1802,99482437862,ORGANIC HONEYCRISP APPLE JUICE   ,
1803,99482438104,UNFILTERED EXTRA VIRGIN OLIVE OIL   ,
1804,99482438142,365 EVERYDAY VALUE  OLIVE OIL,
1805,99482438159,365 EVERYDAY VALUE  SOUR CHERRIES,
1806,99482438166,365 EVERYDAY VALUE  BALSAMIC VINEGAR,
1807,99482438197,365 EVERYDAY VALUE  MACARONI & CHEESE,
1808,99482438203,365 EVERYDAY VALUE  SHELLS & CREAMY CHEDDAR SAUCE  CHEDDAR CHEESE,
1809,99482438401,365 EVERYDAY VALUE  BLACK LENTILS,
1810,99482438425,RED LENTILS   ,
1811,99482438432,365 EVERYDAY VALUE  RED KIDNEY BEANS,
1812,99482438449,365 EVERYDAY VALUE  SPLIT GREEN PEAS,
1813,99482438456,365 EVERYDAY VALUE  ORGANIC  GARBANZO BEANS,
1814,99482438463,365 EVERYDAY VALUE  WHEAT SQUARE CRACKERS,
1815,99482438470,365 EVERYDAY VALUE  GOLDEN ROUND CRACKERS,
1816,99482438494,365 EVERYDAY VALUE  OYSTER CRACKERS,
1817,99482438500,365 EVERYDAY VALUE  ORGANIC VEGAN LASAGNA,
1818,99482438517,365 EVERYDAY VALUE  ORGANIC VEGETABLE LASAGNA,
1819,99482438524,365 EVERYDAY VALUE  BEEF LASAGNA,
1820,99482438548,365 EVERYDAY VALUE  ORGANIC COCONUT OIL,
1821,99482438845,WELLSPRING CREAMERY  GOAT MILK BRIE  SOFT RIPENED GOAT CHEESE   ,
1822,99482438852,365 EVERYDAY VALUE  WHOLE GRAIN WHEAT SQUARES CEREAL,
1823,99482438869,365 EVERYDAY VALUE  BITE-SIZED FROSTED WHEAT SQUARES,
1824,99482438937,365 EVERYDAY VALUE  COCOA RICE CRISPS,
1825,99482438975,365 EVERYDAY VALUE  MORNING O'S MULTI-GRAIN,
1826,99482438982,365 EVERYDAY VALUE  ORGANIC BRAN FLAKES CEREAL,
1827,99482438999,365 EVERYDAY VALUE  ORGANIC FROSTED FLAKES CEREAL,
1828,99482439002,365 EVERYDAY VALUE  CORN FLAKES,
1829,99482439019,365 EVERYDAY VALUE  ORGANIC HONEY FLAKES & OAT CLUSTERS,
1830,99482439026,WHEAT WAFFLES CEREAL   ,
1831,99482439033,365 EVERYDAY VALUE  ORGANIC RAISIN BRAN CEREAL,
1832,99482439040,365 EVERYDAY VALUE  MORNING O'S ORGANIC WHOLE GRAIN OAT & RICE FLOUR CEREAL,
1833,99482439071,DARK CHOCOLATE   ,
1834,99482439088,DARK CHOCOLATE   ,
1835,99482439095,MILK CHOCOLATE   ,
1836,99482439101,DARK CHOCOLATE PEAR ALMOND   ,
1837,99482439118,WHOLE FOODS MARKET  MILK CHOCOLATE TOFFEE & SEA SALT   ,
1838,99482439149,365 EVERYDAY VALUE  COLBY JACK CHEESE STICK,
1839,99482439170,ORGANIC MIL CHOCOLATE   ,
1840,99482439187,365 EVERYDAY VALUE  ORGANIC DARK CHOCOLATE 5% CACAO,
1841,99482439194,ORGANIC DARK CHOCOLATE BAR   ,
1842,99482439200,ORGANIC DARK CHOCOLATE   ,
1843,99482439255,365 EVERYDAY VALUE  MULTIGRAIN STUFFING MIX,
1844,99482439262,365 EVERYDAY VALUE  ORGANIC PRETZELS  MILK CHOCOLATE,
1845,99482439286,FLAVORED SODA   ,
1846,99482439293,365 EVERYDAY VALUE  DR. SNAP  DRINK,
1847,99482439309,SODA   ,
1848,99482439316,COLA   ,
1849,99482439330,SODA   ,
1850,99482439347,SODA   ,
1851,99482439378,SODA   ,
1852,99482439408,365 EVERYDAY VALUE  COFFEE CREAMER  HAZELNUT NATURALLY FLAVORED,
1853,99482439422,365 EVERYDAY VALUE  ORGANIC COFFEE CREAMER  VANILLA,
1854,99482439439,365 EVERYDAY VALUE  ORGANIC EGG WHITES,
1855,99482439484,365 EVERDAY VALUE  CONCORD GRAPE JELLY,
1856,99482439651,DRIZZLED KETTLE CORN   ,
1857,99482439668,TOFFEE POPCORN CRUNCH   ,
1858,99482439781,PEARL ONIONS   ,
1859,99482439798,FRESH MOZZARELLA MEDALLIONS   ,
1860,99482439804,WHOLE FOODS MARKET  FRESH MOZZARELLA BOCCONCINI   ,
1861,99482439811,WHOLE FOODS MARKET  FRESH MOZZARELLA   ,
1862,99482439842,WHOLE VITAMIN D MILK   ,
1863,99482439859,2% MILKFAT REDUCED FAT MILK,
1864,99482439873,WHOLE VITAMIN D MILK   ,
1865,99482439903,WHOLE MILK   ,
1866,99482439910,WHOLE CHOCOLATE MILK   ,
1867,99482439927,WHOLE CHOCOLATE MILK   ,
1868,99482439958,HALF & HALF   ,
1869,99482440060,365 EVERYDAY VALUE  CANTINA STYLE SALSA,
1870,99482440077,365 EVERYDAY VALUE  SALSA THICK & CHUNKY,
1871,99482440114,WELLSPRING CREAMERY  GOAT CHEESE  CRANBERRY ORANGE   ,
1872,99482440121,365 EVERYDAY VALUE  SUMMIT SEEKER TRAIL MIX,
1873,99482440138,365 EVERYDAY VALUE  TRAIL MIX  BLUEBERRY BLAZE,
1874,99482440145,365 EVERYDAY VALUE  TRAIL MIX,
1875,99482440152,365 EVERYDAY VALUE  TRAIL MIX  SESAME SERENITY,
1876,99482440176,365 EVERYDAY VALUE  ISLAND HOPPER TRAIL MIX,
1877,99482440183,365 EVERYDAY VALUE  STRIDER'S TRAIL MIX SNACK,
1878,99482440213,365 EVERYDAY VALUE  MACADAMIA NUTS,
1879,99482440220,SESAME STICKS   ,
1880,99482440237,365 EVERYDAY VALUE  CHERRY & BERRY MIX,
1881,99482440602,365 EVERYDAY VALUE  ORGANIC SUN DRIED TOMATOES,
1882,99482440633,365 EVERYDAY VALUE  ORGANIC OATMEAL COOKIES,
1883,99482440657,365 EVERYDAY VALUE  ORGANIC WAFERS  LEMON,
1884,99482440671,365 EVERYDAY VALUE  SHORTBREAD COOKIES,
1885,99482440817,1% MILKFAT LOWFAT MILK,
1886,99482440961,365 EVERYDAY VALUE  LEMONADE  STRAWBERRY,
1887,99482440978,365 EVERYDAY VALUE  MANGO LEMO0NADE,
1888,99482441258,365 EVERYDAY VALUE  EXTRA FINE CORNICHONS FRENCH STYLE GHERKINS,
1889,99482441586,365 EVERYDAY VALUE  BEETS SLICED,
1890,99482441593,WHOLE KERNEL SWEET CORN   ,
1891,99482441609,ORGANIC SWEET PEAS   ,
1892,99482441616,CUT GREEN BEANS   ,
1893,99482441623,BLACK-EYED PEAS   ,
1894,99482441630,ORGANIC BLACK BEANS   ,
1895,99482441647,365 EVERYDAY VALUE  ORGANIC GARBANZO BEANS,
1896,99482441654,KIDNEY BEANS   ,
1897,99482441661,365 EVERYDAY VALUE  CANNELLINI BEANS,
1898,99482441678,MANDARIN ORANGES IN PEAR JUICE FROM CONCENTRATE   ,
1899,99482441685,365 EVERYDAY VALUE  PEAR JUICE FROM CONCENTRATE  MANDARIN ORANGE,
1900,99482441692,PINEAPPLE CHUNKS IN JUICE   ,
1901,99482441708,365 EVERYDAY VALUE  PINEAPPLE SLICES,
1902,99482441715,365 EVERYDAY VALUE  CRUSHED PINEAPPLE,
1903,99482441739,ORGANIC TEA & LEMONADE BLEND   ,
1904,99482441746,ORGANIC LEMONADE   ,
1905,99482441760,365 EVERYDAY VALUE  YELLOW CLING DICED PEACHES,
1906,99482441777,365 EVERYDAY VALUE  DICED PEARS IN JUICE,
1907,99482441784,365 EVERYDAY VALUE  ORGANIC JUICE FOR CONCENTRATE  PEACHES & PEARS,
1908,99482441791,PINEAPPLE TIDBITS IN PINEAPPLE JUICE   ,
1909,99482441807,365 EVERYDAY VALUE  ORGANIC YELLOW CLING PEACH SLICES,
1910,99482441814,365 EVERYDAY VALUE  ORGANIC PEAR HALVES,
1911,99482441869,365 EVERYDAY VALUE  CANNELLINI BEANS,
1912,99482441982,365 EVERYDAY VALUE  ARTICHOKE QUARTERS PACKED IN WATER,
1913,99482441999,365 EVERYDAY VALUE  MARINATED ARTICHOKE QUARTERS,
1914,99482442002,365 EVERYDAY VALUE  WHOLE HEARTS OF PALM,
1915,99482442125,365 EVERYDAY VALUE  WHOLE FOODS MARKET  GREEK YOGURT STRAWBERRY,
1916,99482442163,WHOLE FOODS MARKET  ORGANIC COOKIE CRUMBLE TRUFFLES   ,
1917,99482442170,365 EVERYDAY VALUE  DICED FIRE ROASTED  TOMATOES,
1918,99482442187,365 EVERYDAY VALUE  DICED FIRE ROASTED TOMATOES,
1919,99482442194,365 EVERYDAY VALUE  ORGANIC PETITE DICED TOMATOES  JALAPENO & CILANTRO,
1920,99482442262,WHOLE FOODS MARKET  HAZELNUT TRUFFLES   ,
1921,99482442514,CHICKEN BROTH   ,
1922,99482442521,VEGETABLE BROTH   ,
1923,99482442538,BEEF BROTH   ,
1924,99482442552,ORGANIC VEGETABLE BROTH   ,
1925,99482442606,365 EVERYDAY VALUE  ORGANIC CHICKEN BROTH,
1926,99482442613,365 EVERYDAY VALUE  TOMATO SOUP  BASIL,
1927,99482442620,365 EVERYDAY VALUE  MINESTRONE SOUP,
1928,99482442637,365 EVERYDAY VALUE  ORGANIC RUSTIC VEGETABLE SOUP,
1929,99482442644,365 EVERYDAY VALUE  ORGANIC CHICKEN NOODLE SOUP,
1930,99482442668,SOUTHWESTERN BLACK BEAN SOUP   ,
1931,99482442675,THAI-STYLE CHICKEN NOODLE SOUP   ,
1932,99482442682,365 EVERYDAY VALUE  BEEF & BARLEY SOUP,
1933,99482442705,365 EVERYDAY VALUE  CHICKEN & WILD RICE SOUP,
1934,99482442712,365 EVERYDAY VALUE  CREAM OF MUSHROOM CONDENSED SOUP,
1935,99482442798,WOOD-FRIED PIZZA   ,
1936,99482442828,365 EVERYDAY VALUE  MULTIGRAIN WAFFLES,
1937,99482442835,365 EVERYDAY VALUE  FRENCH TOASTER STICKS,
1938,99482442842,365 EVERYDAY VALUE  ORGANIC MINI WAFFLES  APPLE CINNAMON,
1939,99482442859,WHOLE WHEAT MINI PANCAKES   ,
1940,99482442866,365 EVERYDAY VALUE  ORGANIC WHOLE WHEAT PANCAKES,
1941,99482442873,365 EVERYDAY VALUE  ORGANIC CHEESE PIZZA,
1942,99482442880,365 EVERYDAY VALUE  PIZZA  SPINACH & FETA,
1943,99482442897,365 EVERYDAY VALUE  CHICKEN & BBQ SAUCE,
1944,99482442934,365 EVERYDAY VALUE  SWEET POTATO PUFFS,
1945,99482442941,365 EVERYDAY VALUE  CRINKLE CUT SWEET POTATO FRIES,
1946,99482442958,WHOLE FOODS MARKET  POTATO & PEA SAMOSAS   ,
1947,99482442965,WHOLE FOODS MARKET  TANDOORI CHICKEN SAMOSAS   ,
1948,99482442989,CHOCOLATE CANDY CANE SANDWICH CREMES   ,
1949,99482443016,CHEESECAKE SANDWICH CREMES   ,
1950,99482443078,WHOLE FOODS MARKET  VEGETABLE POTSTICKERS   ,
1951,99482443085,365 EVERYDAY VALUE  BREADED CHICKENLESS PATTIES,
1952,99482443092,365 EVERYDAY VALUE  BREADED CHICKENLESS NUGGETS,
1953,99482443108,365 EVERYDAY VALUE  MEATLESS MEATBALLS,
1954,99482443122,WHOLE FOODS MARKET  FETTUCCINE ALFREDO ITALIAN CUISINE   ,
1955,99482443146,WHOLE FOODS MARKET  PASTA  ITALIAN CUISINE   ,
1956,99482443153,WHOLE FOODS MARKET  GNOCCHI QUATTRO FORMAGGI   ,
1957,99482443177,WHOLE FOODS MARKET  GNOCCHI ALLA SORRENTINA   ,
1958,99482443207,WHOLE FOODS MARKET  STIR FRY VEGETABLES   ,
1959,99482443221,WHOLE FOODS MARKET  VEGETABLE FRIED RICE   ,
1960,99482443245,MEATLESS BURGERS   ,
1961,99482443252,SPICY SOUTHWESTERN MEATLESS BURGERS   ,
1962,99482443269,MEATLESS BREAKFAST PATTIES   ,
1963,99482443276,ICE CREAM   ,
1964,99482443290,ORGANIC ICE CREAM   ,
1965,99482443306,WHOLE FOODS MARKET  ICE CREAM  CHOCOLATE   ,
1966,99482443320,WHOLE FOODS MARKET  ICE CREAM  VANILLA   ,
1967,99482443344,365 EVERYDAY VALUE  DELICIOUS NATURAL CHEESE  COLBY JACK,
1968,99482443351,HICKORY SMOKED GOUDA CHEESE   ,
1969,99482443368,365 EVERYDAY VALUE  ORGANIC HICKORY SMOKED CHEDDAR SLICES  SMOOTH  CREAMY,
1970,99482443375,ORGANIC SHARP CHEDDAR CHEESE   ,
1971,99482443382,MEXICAN BLEND CHEESE   ,
1972,99482443399,ITALIAN BLEND   ,
1973,99482443412,ENGINE 2  PLANT-STRONG  RIP'S BIG BOWL  ORIGINAL,
1974,99482443429,ENGINE 2  PLANT-STRONG  RIP'S BIG BOWL BANANA WALNUT,
1975,99482443436,ENGINE 2  PLANT-STRONG  RIP'S BIG BOWL TRIPLE BERRY WALNUT,
1976,99482443443,ENGINE  PLANT-STRONG  ORGANIC ORIGINAL CRISPBREAD   ,
1977,99482443450,ENGINE 2  PLANT-STRONG  ORGANIC CRISPBREAD TRIPLE SEED,
1978,99482443498,ALMONDMILK   ,
1979,99482443504,ORGANIC SPROUTED ANCIENT GRAINS   ,
1980,99482443511,ENGINE 2  BROWN RICE TORTILLAS,
1981,99482443535,ENGINE 2  PLANT-STRONG  TRADITIONAL HUMMUS,
1982,99482443542,ENGINE 2  PLANT-STRONG  ROASTED RED PEPPER HUMMUS,
1983,99482443559,ENGINE 2  PLANT-STRONG  HUMMUS  JALAPENO  CILANTRO,
1984,99482443610,ENGINE 2  POBLANO BLACK BEANS,
1985,99482443634,ENGINE 2  PLANT-STRONG  PLANT BURGERS  TUSCAN KALE WHITE BEAN,
1986,99482443641,ENGINE 2  PLANT-STRONG  ORGANIC RISPBREAD  SEEDS & SPICE,
1987,99482443658,ENGINE 2  PLANT STRONG  FALAFEL HUMMUS,
1988,99482443665,ENGINE 2  PLANT-STRONG  SPICY BLACK BEAN HUMMUS,
1989,99482443672,ENGINE 2  PLANT-STRONG  CLASSIC TOMATO BASIL PASTA SAUCE,
1990,99482443689,ENGINE 2  PLANT-STRONG  RED BELL PEPPER MARINARA PASTA SAUCE,
1991,99482443696,ENGINE 2  PLANT-STRONG  SWEET POTATO & CINNAMON POPPED CRISPS,
1992,99482443726,ORGANIC SPROUTED ANCIENT GRAINS BURGER BUNS   ,
1993,99482443733,ENGINE 2  PLANT-STRONG  PINTO HABANERO PLANT BURGER,
1994,99482443740,ENGINE 2  PLANT-STRONG  PLANT BURGERS  ITALIAN FENNEL,
1995,99482443795,ENGINE 2  PLAIN JANE GRANOLA,
1996,99482443863,ENGINE 2  PLANT-STRONG  ORGANIC MOROCCAN STYLE STEW,
1997,99482443887,TRADITIONAL HUMMUS   ,
1998,99482443894,ORGANIC MICROWAVE POPCORN   ,
1999,99482443955,365 EVERYDAY VALUE  CHICKEN TAQUITOS,
2000,99482443962,BEEF TAQUITOS   ,
2001,99482444099,365 EVERYDAY VALUE  ORGANIC FRENCH STYLE GREEN BEANS,
2002,99482444105,COCONUT WATER   ,
2003,99482444136,365 EVERYDAY VALUE  COCONUT WATER,
2004,99482444143,COCONUT WATER   ,
2005,99482444150,CRACKER CUT CHEESE   ,
2006,99482444167,POTATO CHIPS   ,
2007,99482444174,365 EVERYDAY VALUE  POTATO CHIPS  BLACK PEPPER & SEA SALT,
2008,99482444181,365 EVERYDAY VALUE  ORGANIC POTATO CHIPS  SEA SALT,
2009,99482444198,365 EVERYDAY VALUE  POTATO CHIPS  BLACK PEPPER & SEA SALT,
2010,99482444204,365 EVERYDAY VALUE  POTATO CHIPS  BARBEQUE,
2011,99482444228,365 EVERYDAY VALUE  POTATO CHIPS  SOUR CREAM & ONION,
2012,99482444235,365 EVERYDAY VALUE  RIPPLED  POTATO CHIPS  SEA SALT,
2013,99482444242,365 EVERYDAY VALUE  FISH FILLETS,
2014,99482444266,365 EVERYDAY VALUE  FISH STRIPS,
2015,99482444273,LIGHTLY BREADED CALAMARI   ,
2016,99482444280,VEGETARIAN GOAT CHEESE   ,
2017,99482444457,SWEET PEAS   ,
2018,99482444495,365 EVERYDAY VALUE  GROUND ORGANIC SESAME SEEDS TAHINI,
2019,99482444518,365 EVERYDAY VALUE  KETTLE COOKED POTATO CHIPS,
2020,99482444525,ONION RINGS   ,
2021,99482444532,365 EVERYDAY VALUE  ORGANIC TORTILLA CHIPS  LIGHTLY SALTED BLACK BEAN,
2022,99482444556,365 EVERYDAY VALUE  EXTRA VIRGIN OLIVE OIL,
2023,99482444594,365 EVERYDAY VALUE  SPANISH EXTRA VIRGIN OLIVE OIL,
2024,99482444600,ORGANIC JUMBO GREEN OLIVES   ,
2025,99482444617,MIXED MEDITERRANEAN OLIVES   ,
2026,99482444648,ORGANIC RED PEPPERS   ,
2027,99482444709,365 EVERYDAY VALUE  CAYENNE PEPPER,
2028,99482444785,365 EVERYDAY VALUE  CREAM OF TARTER,
2029,99482444952,365 EVERYDAY VALUE  CRUSHED RED PEPPER,
2030,99482445102,365 EVERYDAY VALUE  RED PEPPER,
2031,99482445164,365 EVERYDAY VALUE  ORGANIC CAYENNE PEPPER,
2032,99482445393,365 EVERYDAY VALUE  ORGANIC CAYENNE PEPPER,
2033,99482445614,365 EVERYDAY VALUE  ORGANIC CRUSHED RED PEPPER,
2034,99482445706,WHOLE FOODS MARKET  ORGANIC BALTI CURRY SEASONING   ,
2035,99482445713,WHOLE FOODS MARKET  ORGANIC BERBERE SEASONING   ,
2036,99482445737,ORGANIC CHINESE SZECHUAN SEASONING   ,
2037,99482445751,WHOLE FOODS MARKET  ORGANIC HARISSA SEAOSONING   ,
2038,99482445768,WHOLE FOODS MARKET  ORGANIC INDONESIAN SATAY SEASONING   ,
2039,99482445775,WHOLE FOODS MARKET  MUCHI CURRY SEASONING   ,
2040,99482445799,ORGANIC SHAKSHOUKA SEASONING   ,
2041,99482445812,ORGANIC TAGINE SEASONING   ,
2042,99482445843,WHOLE FOODS MARKET  ORGANIC VINDALOO CURRY SEASONING   ,
2043,99482446024,365 EVERYDAY VALUE  DARK SWEET CHERRIES,
2044,99482446079,365 EVERYDAY VALUE  CANOLA OIL,
2045,99482446086,HALF & HALF   ,
2046,99482446093,HALF & HALF MILK   ,
2047,99482446116,365 EVERYDAY VALUE  KOSHER SEA SALT COARSE  SEA SALT,
2048,99482446123,ORGANIC MOUNTAIN FOREST HONEY   ,
2049,99482446130,365 EVERYDAY VALUE  MOUNTAIN FOREST HONEY  AMBER,
2050,99482446147,ORGANIC MOUNTAIN FOREST HONEY   ,
2051,99482446161,MOUNTAIN FOREST RAW HONEY   ,
2052,99482446178,WHITE RAW HONEY   ,
2053,99482446222,365 EVERYDAY VALUE  YELLOW POLENTA,
2054,99482446239,WHOLE FOODS MARKET  CHOPHOUSE SEASONING   ,
2055,99482446260,WHOLE FOODS MARKET  ALL PURPOSE SEASONING   ,
2056,99482446529,WHOLE FOODS MARKET  MURRAY RIVER SALT   ,
2057,99482446635,TINY SHRIMP   ,
2058,99482446703,365 EVERYDAY VALUE  SALTED BUTTER,
2059,99482446710,365 EVERYDAY VALUE  BUTTER,
2060,99482446789,WHOLE MILK ORGANIC YOGURT   ,
2061,99482446796,LOW FAT YOGURT   ,
2062,99482446802,ORGANIC LOWFAT YOGURT   ,
2063,99482446826,365 EVERYDAY VALUE  NONFAT YOGURT,
2064,99482446864,365 EVERYDAY VALUE  ALMOND OIL,
2065,99482446871,365 EVERYDAY VALUE  ROASTED PEANUT OIL,
2066,99482446888,TOASTED SESAME SEED OIL   ,
2067,99482446895,UNREFINED EXPELLER PRESSED SESAME SEED OIL   ,
2068,99482446901,365 EVERYDAY VALUE  SAFFLOWER SEED OIL,
2069,99482446918,365 EVERYDAY VALUE  ORGANIC SUNFLOWER SEED OIL,
2070,99482446925,GRAPESEED OIL   ,
2071,99482446932,SAFFLOWER SEED OIL   ,
2072,99482447038,BAKING CHUNKS   ,
2073,99482447076,365 EVERYDAY VALUE  MINI BAKING CHIPS  WHITE CHOCOLATE,
2074,99482447083,JUMBO BAKING CHIPS   ,
2075,99482447519,365 EVERYDAY VALUE  ORGANIC ORIGINAL WATER CRACKERS,
2076,99482447526,ORGANIC WATER CRACKERS   ,
2077,99482447533,365 EVERYDAY VALUE  ORGANIC MAYONNAISE,
2078,99482447540,365 EVERYDAY VALUE  ORGANIC MAYONNAISE,
2079,99482447557,ORGANIC MAYONNAISE   ,
2080,99482447564,365 EVERYDAY VALUE  VEGAN MAYO,
2081,99482447571,MAYONNAISE   ,
2082,99482447588,ORGANIC MUSTARD   ,
2083,99482447595,ORGANIC  MUSTARD   ,
2084,99482447625,365 EVERYDAY VALUE  TOMATO KETCHUP,
2085,99482447632,365 EVERYDAY VALUE  SHOYU SOY SAUCE,
2086,99482447649,SHOYU SOY SAUCE   ,
2087,99482447663,WHOLE CATCH  SEAFOOD BURGER   ,
2088,99482447847,365 EVERYDAY VALUE  ORGANIC MEDIUM THICK & CHUNKY SALSA,
2089,99482447854,365 EVERYDAY VALUE  ORGANIC HOT SALSA,
2090,99482447861,365 EVERYDAY VALUE  THICK & CHUNKY SALSA,
2091,99482447878,365 EVERYDAY VALUE  ROASTED VERDE SALSA,
2092,99482447885,365 EVERYDAY VALUE  ROASTED POBLANO SALSA,
2093,99482447892,365 EVERYDAY VALUE  SALSA,
2094,99482447908,365 EVERYDAY VALUE  ROASTED VERDE SALSA,
2095,99482447915,ORGANIC COUSCOUS   ,
2096,99482447922,365 EVERYDAY VALUE  COUSCOUS  GARLIC & OLIVE OIL,
2097,99482447939,365 EVERYDAY VALUE  PEARLED COUSCOUS,
2098,99482447946,365 EVERYDAY VALUE  ORGANIC PEARLED COUSCOUS  LEMON & HERB,
2099,99482448028,365 EVERYDAY VALUE  ORGANIC COCKTAIL SAUCE,
2100,99482448035,ORGANIC TARTAR SAUCE   ,
2101,99482448042,ORGANIC STEAK SAUCE   ,
2102,99482448059,365 EVERYDAY VALUE  WORCESTERSHIRE SAUCE,
2103,99482448066,PEANUT SAUCE   ,
2104,99482448073,ORGANIC SOY GINGER SAUCE   ,
2105,99482448080,SAUCE   ,
2106,99482448097,365 EVERYDAY VALUE  ORGANIC TERIYAKI SAUCE,
2107,99482448103,WHOLE FOODS MARKET  GENERAL ISO'S SAUCE   ,
2108,99482448110,WHOLE FOODS MARKET  SAUCE  SWEET & SOUR   ,
2109,99482448127,WHOLE FOODS MARKET  KOREAN BBQ SAUCE   ,
2110,99482448189,365 EVERYDAY VALUE  ORGANIC LEMON TAHINI DRESSING,
2111,99482448196,ORGANIC DRESSING   ,
2112,99482448202,365 EVERYDAY VALUE  FIG BALSAMIC DRESSING,
2113,99482448226,365 EVERYDAY VALUE  RED PEPPER & FETA,
2114,99482448233,365 EVERYDAY VALUE  ORGANIC THOUSAND ISLAND DRESSING,
2115,99482448240,365 EVERYDAY VALUE  LIGHT BALSAMIC  VINAIGRETTE,
2116,99482448257,WHOLE FOODS MARKET  DARK CHOCOLATE & ALMOND   ,
2117,99482448264,365 EVERYDAY VALUE  ENRICHED EXTRA WIDE EGG NOODLES,
2118,99482448639,365 EVERYDAY VALUE  ORGANIC PEANUT BUTTER & COCOA BALLS CEREAL,
2119,99482448646,365 EVERYDAY VALUE  ORGANIC CRUNCHY CINNAMON SQUARES CEREAL,
2120,99482448707,ATLANTIC WHITE SHRIMP   ,
2121,99482448714,ORGANIC FRUIT & NUT GRANOLA   ,
2122,99482448721,365 EVERYDAY VALUE  WHOLE FOODS MARKET  ORGANIC OAT & HONEY GRANOLA,
2123,99482448738,365 EVERYDAY VALUE  RAISIN GRANOLA  LIGHTLY SWEETENED ORGANIC MIX OF TOASTED WHOLE GRAIN OATS  CRISP BROWN RICE  SWEET RAISINS & CRUNCHY ALMONDS,
2124,99482448769,365 EVERYDAY VALUE  CHUNK WHITE ALBACORE TUNA,
